time;Azimut:;Inclinazione:;Rotolio:
30,446265;75,845;-11,446;-75,145
30,447143;75,845;-11,446;-75,145
30,452884;96,003;-11,446;-75,145
30,471930;112,566;-11,446;-75,145
30,491323;138,910;-11,446;-75,145
30,495089;116,489;-8,016;-47,513
30,496242;116,489;-8,016;-47,513
30,510571;123,152;-8,016;-47,513
30,532811;131,136;-8,016;-47,513
30,544459;96,659;-35,415;-31,328
30,545819;96,659;-35,415;-31,328
30,552712;97,139;-35,415;-31,328
30,571605;100,230;-35,415;-31,328
30,591207;100,666;-35,415;-31,328
30,593730;106,205;-33,877;-19,675
30,596790;106,205;-33,877;-19,675
30,611308;106,442;-33,877;-19,675
30,632579;105,520;-33,877;-19,675
30,642225;116,788;-25,589;-13,018
30,644147;116,788;-25,589;-13,018
30,650957;118,080;-25,589;-13,018
30,671360;116,902;-25,589;-13,018
30,691297;117,477;-24,829;-10,501
30,692753;117,477;-24,829;-10,501
30,694375;115,729;-24,829;-10,501
30,710732;113,716;-24,829;-10,501
30,732089;111,306;-24,829;-10,501
30,739506;122,790;-13,389;-0,211
30,740723;122,790;-13,389;-0,211
30,751254;120,990;-13,389;-0,211
30,771604;117,985;-13,389;-0,211
30,789059;123,278;-14,264;-12,693
30,791067;123,278;-14,264;-12,693
30,792961;122,088;-14,264;-12,693
30,809728;120,124;-14,264;-12,693
30,831467;119,382;-14,264;-12,693
30,837267;144,760;-0,957;-17,580
30,838452;144,760;-0,957;-17,580
30,850865;145,389;-0,957;-17,580
30,870229;144,235;-0,957;-17,580
30,885361;146,969;9,589;-12,900
30,886173;146,969;9,589;-12,900
30,889547;146,965;9,589;-12,900
30,913621;147,278;9,589;-12,900
30,931798;148,076;9,589;-12,900
30,935303;158,972;7,466;-21,732
30,936511;158,972;7,466;-21,732
30,950380;159,684;7,466;-21,732
30,970543;160,279;7,466;-21,732
30,984091;170,753;10,227;-27,753
30,985783;170,753;10,227;-27,753
30,989720;172,162;10,227;-27,753
31,013596;173,956;10,227;-27,753
31,030531;175,939;10,227;-27,753
31,032885;173,994;14,536;-25,956
31,034024;173,994;14,536;-25,956
31,052900;177,534;14,536;-25,956
31,071157;178,772;14,536;-25,956
31,082913;-170,862;14,031;-35,523
31,084855;-170,862;14,031;-35,523
31,090847;-169,378;14,031;-35,523
31,113063;-167,540;14,031;-35,523
31,131759;-168,102;11,214;-34,374
31,133327;-168,102;11,214;-34,374
31,135239;-164,967;11,214;-34,374
31,151103;-162,939;11,214;-34,374
31,171290;-158,764;11,214;-34,374
31,180867;-163,696;-4,044;-18,291
31,182882;-163,696;-4,044;-18,291
31,191100;-159,152;-4,044;-18,291
31,212311;-152,728;-4,044;-18,291
31,231623;-152,187;-12,456;-13,520
31,233410;-152,187;-12,456;-13,520
31,235392;-146,657;-12,456;-13,520
31,251472;-140,474;-12,456;-13,520
31,270879;-135,660;-12,456;-13,520
31,280210;-136,220;-12,934;-1,080
31,281856;-136,220;-12,934;-1,080
31,290760;-128,917;-12,934;-1,080
31,311654;-123,156;-12,934;-1,080
31,330355;-122,415;-16,431;19,700
31,331865;-122,415;-16,431;19,700
31,333434;-109,928;-16,431;19,700
31,350214;-101,970;-16,431;19,700
31,371473;-89,141;-16,431;19,700
31,374817;-97,251;-6,674;54,001
31,376073;-97,251;-6,674;54,001
31,390904;-78,031;-6,674;54,001
31,411575;-49,729;-6,674;54,001
31,423316;53,317;-6,665;89,380
31,424587;53,317;-6,665;89,380
31,431197;47,485;-6,665;89,380
31,451110;39,023;-6,665;89,380
31,470879;36,202;-6,665;89,380
31,472541;32,370;3,361;79,847
31,473569;32,370;3,361;79,847
31,490332;30,680;3,361;79,847
31,512509;29,693;3,361;79,847
31,521831;14,265;-2,970;72,145
31,523323;14,265;-2,970;72,145
31,530946;11,567;-2,970;72,145
31,550580;9,977;-2,970;72,145
31,569403;7,422;4,298;69,414
31,570604;7,422;4,298;69,414
31,571603;9,994;4,298;69,414
31,593166;11,531;4,298;69,414
31,612068;11,971;4,298;69,414
31,618910;16,543;15,784;69,376
31,620495;16,543;15,784;69,376
31,630730;17,211;15,784;69,376
31,651032;20,760;15,784;69,376
31,667387;19,402;23,920;64,383
31,668476;19,402;23,920;64,383
31,670274;22,156;23,920;64,383
31,692895;25,752;23,920;64,383
31,710827;26,844;23,920;64,383
31,716851;31,232;30,327;62,766
31,718296;31,232;30,327;62,766
31,731103;32,192;30,327;62,766
31,751715;32,992;30,327;62,766
31,765783;-14,845;36,505;33,916
31,766945;-14,845;36,505;33,916
31,770068;-15,820;36,505;33,916
31,792681;-28,206;36,505;33,916
31,810791;-38,095;36,505;33,916
31,813882;61,405;47,259;120,584
31,815147;61,405;47,259;120,584
31,831165;67,227;47,259;120,584
31,850854;69,982;47,259;120,584
31,863488;62,864;75,552;159,615
31,864440;62,864;75,552;159,615
31,870309;65,678;75,552;159,615
31,891703;69,504;75,552;159,615
31,911131;74,512;75,552;159,615
31,913666;61,783;28,826;137,093
31,915358;61,783;28,826;137,093
31,931289;63,061;28,826;137,093
31,951630;64,723;28,826;137,093
31,960830;60,969;22,230;136,797
31,962330;60,969;22,230;136,797
31,970640;60,849;22,230;136,797
31,991000;60,848;22,230;136,797
32,009844;62,041;23,615;125,675
32,011427;62,041;23,615;125,675
32,013136;61,517;23,615;125,675
32,030648;61,638;23,615;125,675
32,054037;62,370;23,615;125,675
32,061619;67,015;30,344;139,601
32,063310;67,015;30,344;139,601
32,075174;66,821;30,344;139,601
32,091787;68,907;30,344;139,601
32,108625;61,150;23,259;156,925
32,110431;61,150;23,259;156,925
32,112107;63,209;23,259;156,925
32,131030;64,339;23,259;156,925
32,151142;66,434;23,259;156,925
32,161860;64,558;23,823;172,399
32,163690;64,558;23,823;172,399
32,174723;65,092;23,823;172,399
32,191868;67,111;23,823;172,399
32,208961;62,791;18,089;-177,559
32,210933;62,791;18,089;-177,559
32,212879;64,334;18,089;-177,559
32,230928;65,608;18,089;-177,559
32,251336;67,682;18,089;-177,559
32,253744;64,637;13,301;-167,083
32,255260;64,637;13,301;-167,083
32,271238;65,122;13,301;-167,083
32,291793;66,058;13,301;-167,083
32,302946;66,475;12,909;-154,544
32,304391;66,475;12,909;-154,544
32,311027;68,321;12,909;-154,544
32,330692;67,817;12,909;-154,544
32,350468;67,683;12,909;-154,544
32,352374;68,417;10,999;-137,073
32,353920;68,417;10,999;-137,073
32,371255;68,190;10,999;-137,073
32,390207;67,975;10,999;-137,073
32,399130;60,213;5,090;-141,381
32,399863;60,213;5,090;-141,381
32,409632;58,562;5,090;-141,381
32,429078;54,879;5,090;-141,381
32,448009;60,794;1,737;-127,801
32,448580;60,794;1,737;-127,801
32,449148;61,240;1,737;-127,801
32,470756;60,394;1,737;-127,801
32,490757;61,062;1,737;-127,801
32,497657;62,993;-1,613;-119,631
32,498670;62,993;-1,613;-119,631
32,510742;64,275;-1,613;-119,631
32,531201;65,545;-1,613;-119,631
32,548028;67,455;-9,466;-101,475
32,549703;67,455;-9,466;-101,475
32,551247;67,223;-9,466;-101,475
32,571261;68,579;-9,466;-101,475
32,592255;71,940;-9,466;-101,475
32,595729;71,551;-16,898;-85,293
32,596990;71,551;-16,898;-85,293
32,609413;70,942;-16,898;-85,293
32,630181;74,856;-16,898;-85,293
32,643993;91,963;-10,504;-67,807
32,645038;91,963;-10,504;-67,807
32,650435;95,078;-10,504;-67,807
32,671339;101,629;-10,504;-67,807
32,691279;108,021;-10,504;-67,807
32,693454;116,568;6,064;-43,644
32,694969;116,568;6,064;-43,644
32,710964;127,529;6,064;-43,644
32,731193;143,073;6,064;-43,644
32,743375;22,042;-51,558;-51,952
32,744701;22,042;-51,558;-51,952
32,753836;4,255;-51,558;-51,952
32,771745;0,603;-51,558;-51,952
32,791422;115,588;-1,976;-23,423
32,792300;115,588;-1,976;-23,423
32,794532;115,586;-1,976;-23,423
32,810904;116,331;-1,976;-23,423
32,830660;121,522;-1,976;-23,423
32,840189;89,694;-14,395;-13,051
32,841683;89,694;-14,395;-13,051
32,853874;90,153;-14,395;-13,051
32,871278;93,775;-14,395;-13,051
32,888959;96,340;-13,146;-13,410
32,891010;96,340;-13,146;-13,410
32,892481;98,133;-13,146;-13,410
32,910316;101,840;-13,146;-13,410
32,931110;103,198;-13,146;-13,410
32,939157;102,485;-13,695;-15,280
32,940665;102,485;-13,695;-15,280
32,953287;102,578;-13,695;-15,280
32,970871;104,533;-13,695;-15,280
32,987419;97,739;-16,989;-13,608
32,988971;97,739;-16,989;-13,608
32,991060;100,947;-16,989;-13,608
33,011056;102,354;-16,989;-13,608
33,030652;105,571;-16,989;-13,608
33,037998;92,941;-25,429;-5,098
33,039714;92,941;-25,429;-5,098
33,055112;94,782;-25,429;-5,098
33,070004;97,961;-25,429;-5,098
33,085150;98,142;-26,120;-1,356
33,086779;98,142;-26,120;-1,356
33,089936;100,131;-26,120;-1,356
33,109154;101,918;-26,120;-1,356
33,130904;103,896;-26,120;-1,356
33,132371;90,887;-34,174;-9,491
33,132900;90,887;-34,174;-9,491
33,150536;92,520;-34,174;-9,491
33,170961;94,220;-34,174;-9,491
33,185859;93,019;-33,385;-14,573
33,187717;93,019;-33,385;-14,573
33,190462;95,679;-33,385;-14,573
33,211353;96,997;-33,385;-14,573
33,233842;88,473;-39,443;-12,339
33,235550;88,473;-39,443;-12,339
33,237659;89,695;-39,443;-12,339
33,251970;91,279;-39,443;-12,339
33,271496;90,999;-39,443;-12,339
33,279184;85,926;-41,365;-14,797
33,279978;85,926;-41,365;-14,797
33,291147;87,311;-41,365;-14,797
33,310268;86,315;-41,365;-14,797
33,328990;82,032;-40,586;-22,046
33,331165;82,032;-40,586;-22,046
33,332777;82,635;-40,586;-22,046
33,350851;83,103;-40,586;-22,046
33,370980;83,266;-40,586;-22,046
33,377389;68,984;-49,361;-15,609
33,379281;68,984;-49,361;-15,609
33,389969;67,416;-49,361;-15,609
33,411008;59,312;-49,361;-15,609
33,425273;92,365;-39,710;-3,958
33,426339;92,365;-39,710;-3,958
33,431638;88,038;-39,710;-3,958
33,450750;75,377;-39,710;-3,958
33,470646;63,716;-39,710;-3,958
33,473896;106,796;-25,373;16,288
33,474791;106,796;-25,373;16,288
33,490490;98,779;-25,373;16,288
33,511029;92,625;-25,373;16,288
33,524505;114,499;-11,968;22,947
33,526067;114,499;-11,968;22,947
33,531815;109,852;-11,968;22,947
33,550672;107,132;-11,968;22,947
33,571241;101,458;-11,968;22,947
33,573352;118,216;2,509;32,770
33,575126;118,216;2,509;32,770
33,590706;115,811;2,509;32,770
33,611412;112,277;2,509;32,770
33,621685;124,738;21,022;40,716
33,623516;124,738;21,022;40,716
33,633317;123,453;21,022;40,716
33,651493;123,463;21,022;40,716
33,670538;121,796;21,474;43,099
33,672004;121,796;21,474;43,099
33,673362;120,540;21,474;43,099
33,691204;120,060;21,474;43,099
33,710435;120,225;21,474;43,099
33,719048;117,889;16,892;40,803
33,720691;117,889;16,892;40,803
33,733689;117,909;16,892;40,803
33,751131;118,039;16,892;40,803
33,767882;121,064;11,891;30,872
33,769113;121,064;11,891;30,872
33,770254;120,546;11,891;30,872
33,791446;121,410;11,891;30,872
33,814686;122,286;11,891;30,872
33,817066;121,077;6,278;24,044
33,818894;121,077;6,278;24,044
33,832009;122,838;6,278;24,044
33,851286;129,101;6,278;24,044
33,866445;124,943;5,156;26,001
33,868071;124,943;5,156;26,001
33,870271;129,157;5,156;26,001
33,891238;135,856;5,156;26,001
33,914060;140,601;5,156;26,001
33,916787;137,582;3,465;27,313
33,918850;137,582;3,465;27,313
33,931672;143,926;3,465;27,313
33,951333;147,423;3,465;27,313
33,967598;148,520;3,388;26,129
33,969255;148,520;3,388;26,129
33,971312;154,953;3,388;26,129
33,990076;158,567;3,388;26,129
34,010547;162,219;3,388;26,129
34,012674;153,983;-8,475;35,990
34,013525;153,983;-8,475;35,990
34,029778;159,073;-8,475;35,990
34,052778;166,080;-8,475;35,990
34,062039;159,789;-16,794;50,600
34,063822;159,789;-16,794;50,600
34,069974;164,281;-16,794;50,600
34,090281;168,134;-16,794;50,600
34,110906;162,429;-26,219;89,374
34,112346;162,429;-26,219;89,374
34,113729;164,090;-26,219;89,374
34,130566;167,099;-26,219;89,374
34,150044;167,204;-26,219;89,374
34,159212;172,956;-34,873;27,622
34,160546;172,956;-34,873;27,622
34,170733;170,233;-34,873;27,622
34,190235;167,987;-34,873;27,622
34,208088;170,173;-38,818;14,215
34,209347;170,173;-38,818;14,215
34,210843;166,870;-38,818;14,215
34,231012;166,185;-38,818;14,215
34,251120;164,425;-38,818;14,215
34,255983;164,301;-36,588;18,605
34,257131;164,301;-36,588;18,605
34,271549;163,229;-36,588;18,605
34,290261;160,141;-36,588;18,605
34,306280;155,814;-46,470;19,263
34,307537;155,814;-46,470;19,263
34,314002;154,872;-46,470;19,263
34,331798;151,799;-46,470;19,263
34,350145;146,891;-46,470;19,263
34,352767;154,021;-33,523;22,927
34,353749;154,021;-33,523;22,927
34,370975;147,784;-33,523;22,927
34,392915;143,550;-33,523;22,927
34,402919;159,837;-7,034;3,645
34,404672;159,837;-7,034;3,645
34,411587;155,802;-7,034;3,645
34,432006;152,311;-7,034;3,645
34,451295;148,232;-7,034;3,645
34,453441;155,314;-10,614;-10,533
34,455225;155,314;-10,614;-10,533
34,471127;152,095;-10,614;-10,533
34,493184;148,028;-10,614;-10,533
34,500474;145,135;4,978;5,225
34,501815;145,135;4,978;5,225
34,510652;142,086;4,978;5,225
34,531275;138,071;4,978;5,225
34,549853;157,030;6,652;-20,744
34,551302;157,030;6,652;-20,744
34,552654;153,688;6,652;-20,744
34,571312;148,545;6,652;-20,744
34,592547;144,953;6,652;-20,744
34,598470;139,876;24,364;-5,231
34,599731;139,876;24,364;-5,231
34,611239;134,935;24,364;-5,231
34,631342;130,317;24,364;-5,231
34,646804;128,336;9,300;-13,606
34,647604;128,336;9,300;-13,606
34,649619;122,371;9,300;-13,606
34,670869;118,807;9,300;-13,606
34,692692;114,891;9,300;-13,606
34,696515;120,163;9,913;-19,954
34,698287;120,163;9,913;-19,954
34,711227;117,295;9,913;-19,954
34,730831;115,571;9,913;-19,954
34,747091;118,602;22,058;-7,750
34,748596;118,602;22,058;-7,750
34,750244;117,539;22,058;-7,750
34,770963;114,899;22,058;-7,750
34,791530;109,117;22,058;-7,750
34,793826;125,503;10,008;-40,118
34,795538;125,503;10,008;-40,118
34,810728;114,208;10,008;-40,118
34,830142;105,388;10,008;-40,118
34,842482;98,941;11,479;-25,990
34,844059;98,941;11,479;-25,990
34,850326;97,829;11,479;-25,990
34,870724;98,374;11,479;-25,990
34,891826;98,548;11,479;-25,990
34,894650;112,589;16,019;-33,691
34,896049;112,589;16,019;-33,691
34,911236;111,954;16,019;-33,691
34,930775;112,753;16,019;-33,691
34,942222;95,005;8,361;-31,170
34,943975;95,005;8,361;-31,170
34,950592;93,905;8,361;-31,170
34,973052;92,551;8,361;-31,170
34,991511;83,626;3,847;-28,035
34,992905;83,626;3,847;-28,035
34,996355;82,376;3,847;-28,035
35,011301;81,841;3,847;-28,035
35,030490;80,517;3,847;-28,035
35,042328;71,864;0,108;-32,091
35,044151;71,864;0,108;-32,091
35,052827;70,416;0,108;-32,091
35,073364;66,960;0,108;-32,091
35,087035;82,943;7,371;-34,903
35,088959;82,943;7,371;-34,903
35,090895;84,045;7,371;-34,903
35,112628;84,125;7,371;-34,903
35,131306;84,725;7,371;-34,903
35,134824;98,538;20,198;-8,285
35,135638;98,538;20,198;-8,285
35,150687;100,544;20,198;-8,285
35,171564;100,720;20,198;-8,285
35,184113;93,606;10,776;-18,788
35,185293;93,606;10,776;-18,788
35,192014;93,003;10,776;-18,788
35,211044;93,686;10,776;-18,788
35,231270;96,962;10,776;-18,788
35,233878;101,595;18,462;-7,324
35,235502;101,595;18,462;-7,324
35,251219;102,829;18,462;-7,324
35,272538;104,114;18,462;-7,324
35,282115;102,051;18,732;-2,814
35,283728;102,051;18,732;-2,814
35,291394;103,191;18,732;-2,814
35,310612;104,947;18,732;-2,814
35,330829;97,894;7,766;-10,810
35,332099;97,894;7,766;-10,810
35,333444;98,650;7,766;-10,810
35,350187;100,669;7,766;-10,810
35,370503;102,077;7,766;-10,810
35,390198;106,679;12,587;-9,466
35,391742;106,679;12,587;-9,466
35,393307;108,143;12,587;-9,466
35,408446;109,028;14,401;-7,941
35,409135;109,028;14,401;-7,941
35,409837;109,160;14,401;-7,941
35,428335;106,700;12,281;-6,726
35,429138;106,700;12,281;-6,726
35,430053;108,528;12,281;-6,726
35,447567;113,635;17,342;-8,036
35,448666;113,635;17,342;-8,036
35,449725;113,920;17,342;-8,036
35,470010;111,626;17,438;-4,231
35,471482;111,626;17,438;-4,231
35,473086;112,058;17,438;-4,231
35,488578;108,277;15,108;-0,771
35,490281;108,277;15,108;-0,771
35,491842;108,813;15,108;-0,771
35,506774;108,815;16,136;0,798
35,508280;108,815;16,136;0,798
35,510321;108,486;16,136;0,798
35,526996;106,107;17,051;6,681
35,528249;106,107;17,051;6,681
35,529283;105,983;17,051;6,681
35,545928;105,084;19,913;12,620
35,546834;105,084;19,913;12,620
35,553683;105,384;19,913;12,620
35,565046;103,358;17,704;12,726
35,566216;103,358;17,704;12,726
35,571668;103,672;17,704;12,726
35,587129;101,630;15,835;12,857
35,588478;101,630;15,835;12,857
35,590240;99,175;15,835;12,857
35,604950;95,923;14,505;16,567
35,606506;95,923;14,505;16,567
35,609849;94,970;14,505;16,567
35,624244;90,876;12,445;21,948
35,625310;90,876;12,445;21,948
35,629431;89,419;12,445;21,948
35,643355;89,020;12,632;25,004
35,644289;89,020;12,632;25,004
35,652655;88,008;12,632;25,004
35,662271;94,351;18,162;25,393
35,663447;94,351;18,162;25,393
35,670408;93,699;18,162;25,393
35,682410;97,949;22,908;27,427
35,683615;97,949;22,908;27,427
35,690636;97,086;22,908;27,427
35,703751;96,628;23,947;30,362
35,705664;96,628;23,947;30,362
35,710349;95,573;23,947;30,362
35,721739;96,657;26,444;32,616
35,723033;96,657;26,444;32,616
35,730219;95,881;26,444;32,616
35,741247;102,931;27,845;23,115
35,742418;102,931;27,845;23,115
35,752761;101,317;27,845;23,115
35,760382;111,380;27,508;10,003
35,760952;111,380;27,508;10,003
35,770917;110,144;27,508;10,003
35,779798;109,644;24,363;5,240
35,780427;109,644;24,363;5,240
35,790309;107,584;24,363;5,240
35,802991;106,599;23,961;5,672
35,804432;106,599;23,961;5,672
35,809931;106,579;23,961;5,672
35,819150;109,786;26,588;6,074
35,820199;109,786;26,588;6,074
35,830042;109,649;26,588;6,074
35,839280;111,988;26,254;2,766
35,840820;111,988;26,254;2,766
35,853050;111,164;26,254;2,766
35,858764;118,068;27,042;-4,210
35,860094;118,068;27,042;-4,210
35,871099;116,324;27,042;-4,210
35,877814;120,172;21,243;-14,921
35,879156;120,172;21,243;-14,921
35,890438;118,977;21,243;-14,921
35,897391;120,420;14,842;-24,413
35,898696;120,420;14,842;-24,413
35,910437;119,404;14,842;-24,413
35,918889;121,501;9,235;-34,203
35,920325;121,501;9,235;-34,203
35,930089;121,613;9,235;-34,203
35,936701;127,103;9,896;-38,705
35,938485;127,103;9,896;-38,705
35,950615;125,372;9,896;-38,705
35,955838;124,922;8,879;-39,368
35,956994;124,922;8,879;-39,368
35,972154;124,827;8,879;-39,368
35,975155;124,733;5,913;-42,826
35,976182;124,733;5,913;-42,826
35,990466;123,277;5,913;-42,826
35,995042;125,350;1,385;-51,922
35,996268;125,350;1,385;-51,922
36,010790;125,344;1,385;-51,922
36,018871;128,685;-0,275;-58,589
36,020380;128,685;-0,275;-58,589
36,030679;126,483;-0,275;-58,589
36,037992;126,778;0,984;-57,423
36,039514;126,778;0,984;-57,423
36,054502;124,972;0,984;-57,423
36,055912;124,325;1,210;-55,534
36,056692;124,325;1,210;-55,534
36,071683;122,009;1,210;-55,534
36,074158;123,545;-1,581;-65,307
36,075669;123,545;-1,581;-65,307
36,091506;120,984;-1,581;-65,307
36,093456;128,533;-0,805;-84,721
36,094746;128,533;-0,805;-84,721
36,110407;120,977;-0,805;-84,721
36,112116;137,669;2,778;-108,200
36,113083;137,669;2,778;-108,200
36,133817;128,263;2,778;-108,200
36,135813;132,657;0,568;-116,198
36,137119;132,657;0,568;-116,198
36,150668;121,818;0,568;-116,198
36,152530;102,284;-15,125;-117,921
36,153961;102,284;-15,125;-117,921
36,171126;93,518;-20,308;-119,983
36,172386;93,518;-20,308;-119,983
36,173416;89,946;-20,308;-119,983
36,190546;95,804;-16,046;-127,379
36,191515;95,804;-16,046;-127,379
36,192470;89,840;-16,046;-127,379
36,210181;98,163;-11,096;-129,224
36,211250;98,163;-11,096;-129,224
36,212321;94,898;-11,096;-129,224
36,229447;96,949;-9,880;-131,736
36,230564;96,949;-9,880;-131,736
36,231915;92,705;-9,880;-131,736
36,249321;100,313;-4,759;-130,482
36,250988;100,313;-4,759;-130,482
36,252955;97,701;-4,759;-130,482
36,268579;99,675;-2,722;-125,603
36,270075;99,675;-2,722;-125,603
36,271233;96,220;-2,722;-125,603
36,288537;104,615;7,438;-121,004
36,289166;104,615;7,438;-121,004
36,289762;102,930;7,438;-121,004
36,308074;103,100;9,210;-117,311
36,309636;103,100;9,210;-117,311
36,311242;100,659;9,210;-117,311
36,326782;100,427;8,641;-117,943
36,327807;100,427;8,641;-117,943
36,334565;97,085;8,641;-117,943
36,349825;97,018;12,463;-108,048
36,351358;97,018;12,463;-108,048
36,352923;95,334;12,463;-108,048
36,366175;97,094;16,728;-106,039
36,367462;97,094;16,728;-106,039
36,370542;94,526;16,728;-106,039
36,385984;108,575;25,649;-119,904
36,387329;108,575;25,649;-119,904
36,390386;107,460;25,649;-119,904
36,405417;116,112;29,617;-125,326
36,406545;116,112;29,617;-125,326
36,409851;115,140;29,617;-125,326
36,424136;110,619;26,966;-124,473
36,425161;110,619;26,966;-124,473
36,430667;109,010;26,966;-124,473
36,444434;95,356;20,084;-121,160
36,445224;95,356;20,084;-121,160
36,451293;91,507;20,084;-121,160
36,465041;92,392;20,217;-122,702
36,466676;92,392;20,217;-122,702
36,470847;88,555;20,217;-122,702
36,483518;95,356;23,804;-120,156
36,485015;95,356;23,804;-120,156
36,489775;94,527;23,804;-120,156
36,503086;101,445;27,455;-117,120
36,504075;101,445;27,455;-117,120
36,510519;101,507;27,455;-117,120
36,523151;115,279;29,681;-122,549
36,524524;115,279;29,681;-122,549
36,531517;121,033;29,681;-122,549
36,542090;103,014;26,633;-120,803
36,543114;103,014;26,633;-120,803
36,551192;101,055;26,633;-120,803
36,565435;97,400;26,733;-117,257
36,567075;97,400;26,733;-117,257
36,570445;90,802;26,733;-117,257
36,582105;88,265;27,695;-103,761
36,583666;88,265;27,695;-103,761
36,590540;85,951;27,695;-103,761
36,600916;89,140;29,270;-101,602
36,602449;89,140;29,270;-101,602
36,614464;86,067;29,270;-101,602
36,620133;92,019;30,089;-109,045
36,621132;92,019;30,089;-109,045
36,631197;89,791;30,089;-109,045
36,640200;53,801;23,679;-115,514
36,641431;53,801;23,679;-115,514
36,650439;40,878;23,679;-115,514
36,659185;41,587;16,419;-107,351
36,659988;41,587;16,419;-107,351
36,669877;40,524;16,419;-107,351
36,681422;45,914;12,199;-97,970
36,682970;45,914;12,199;-97,970
36,689823;45,951;12,199;-97,970
36,698711;47,423;10,830;-94,533
36,700157;47,423;10,830;-94,533
36,713996;47,760;10,830;-94,533
36,717834;55,262;14,625;-91,018
36,718928;55,262;14,625;-91,018
36,730674;61,793;14,625;-91,018
36,737612;70,751;19,286;-84,441
36,738730;70,751;19,286;-84,441
36,750760;74,303;19,286;-84,441
36,756495;79,849;23,254;-78,779
36,757553;79,849;23,254;-78,779
36,770510;88,411;23,254;-78,779
36,780786;88,633;23,515;-78,267
36,782426;88,633;23,515;-78,267
36,790854;94,746;23,515;-78,267
36,797181;93,749;22,178;-80,854
36,798907;93,749;22,178;-80,854
36,814327;103,714;22,178;-80,854
36,816466;99,991;20,953;-79,013
36,818250;99,991;20,953;-79,013
36,830784;106,701;20,953;-79,013
36,835114;103,779;23,074;-70,910
36,835988;103,779;23,074;-70,910
36,850332;112,906;23,074;-70,910
36,854113;104,440;23,373;-59,819
36,855024;104,440;23,373;-59,819
36,870548;107,056;23,373;-59,819
36,873346;97,919;18,280;-52,756
36,874465;97,919;18,280;-52,756
36,890793;101,948;18,280;-52,756
36,898015;94,429;10,907;-52,363
36,899418;94,429;10,907;-52,363
36,910225;96,336;10,907;-52,363
36,912045;86,668;2,022;-56,918
36,913387;86,668;2,022;-56,918
36,931533;90,312;2,022;-56,918
36,933439;81,988;-3,719;-60,759
36,934844;81,988;-3,719;-60,759
36,950565;86,168;-3,719;-60,759
36,951728;81,531;-6,092;-64,187
36,952366;81,531;-6,092;-64,187
36,970795;87,593;-6,092;-64,187
36,972252;83,766;-7,857;-65,644
36,973159;83,766;-7,857;-65,644
36,990698;88,957;-7,857;-65,644
36,992327;82,849;-10,610;-65,937
36,993266;82,849;-10,610;-65,937
37,012882;78,980;-12,544;-65,470
37,014917;78,980;-12,544;-65,470
37,016678;89,112;-12,544;-65,470
37,031424;84,915;-14,432;-65,006
37,032822;84,915;-14,432;-65,006
37,034557;92,135;-14,432;-65,006
37,054916;85,322;-17,288;-64,288
37,056278;85,322;-17,288;-64,288
37,059208;99,400;-17,288;-64,288
37,070981;98,942;-17,340;-59,293
37,071799;98,942;-17,340;-59,293
37,072879;109,026;-17,340;-59,293
37,087794;114,680;-12,118;-50,936
37,088766;114,680;-12,118;-50,936
37,089687;127,188;-12,118;-50,936
37,108648;129,218;-2,071;-38,826
37,109555;129,218;-2,071;-38,826
37,110653;136,550;-2,071;-38,826
37,128498;129,934;-2,683;-26,235
37,129783;129,934;-2,683;-26,235
37,130970;138,618;-2,683;-26,235
37,147754;132,731;-8,987;-17,237
37,148670;132,731;-8,987;-17,237
37,149540;137,486;-8,987;-17,237
37,166509;132,326;-19,016;-15,540
37,167034;132,326;-19,016;-15,540
37,169170;140,228;-19,016;-15,540
37,186514;133,077;-30,907;-15,784
37,187906;133,077;-30,907;-15,784
37,189435;138,437;-30,907;-15,784
37,206137;136,293;-33,254;-2,560
37,206932;136,293;-33,254;-2,560
37,212091;145,990;-33,254;-2,560
37,227865;148,650;-25,885;7,296
37,229248;148,650;-25,885;7,296
37,230998;152,521;-25,885;7,296
37,246491;153,466;-21,696;7,509
37,247754;153,466;-21,696;7,509
37,249241;157,947;-21,696;7,509
37,264859;157,202;-26,149;3,325
37,265953;157,202;-26,149;3,325
37,270076;158,803;-26,149;3,325
37,284639;157,670;-32,658;-6,868
37,285886;157,670;-32,658;-6,868
37,294495;157,484;-32,658;-6,868
37,304136;154,759;-41,461;-14,201
37,305248;154,759;-41,461;-14,201
37,311371;156,319;-41,461;-14,201
37,327789;153,169;-47,437;-13,911
37,329407;153,169;-47,437;-13,911
37,331484;155,929;-47,437;-13,911
37,344549;160,307;-32,983;-1,459
37,346175;160,307;-32,983;-1,459
37,350262;161,641;-32,983;-1,459
37,363325;161,760;-32,541;-1,493
37,364597;161,760;-32,541;-1,493
37,371012;163,446;-32,541;-1,493
37,382336;159,370;-43,340;-0,529
37,383411;159,370;-43,340;-0,529
37,392649;160,964;-43,340;-0,529
37,401638;159,424;-40,507;13,154
37,402790;159,424;-40,507;13,154
37,410443;160,756;-40,507;13,154
37,421264;163,899;-23,583;20,779
37,422490;163,899;-23,583;20,779
37,430889;165,828;-23,583;20,779
37,443479;166,761;-19,141;19,534
37,445210;166,761;-19,141;19,534
37,450939;166,279;-19,141;19,534
37,460529;167,164;-24,499;13,043
37,461900;167,164;-24,499;13,043
37,470529;167,715;-24,499;13,043
37,479805;169,367;-24,865;7,888
37,481074;169,367;-24,865;7,888
